Tags,Device Name,IP Address,Device Family,Site,Reachability,Support Type,MAC Address,Platform,Serial Number,Uptime,Last Updated,Resync Interval,Manageability,Device Role,Device Series,AP LED Flash Status,Advisories,Template Provision Status,Software Image,Template Conflict Status,Image Version,OS Update Status,Image Needs Update,Image Precheck Status,Provisioning Status,Credential Status,Last Provisioned,Associated WLC IP,AP CDP Neighbors,AP Group Name,Flex Group Name,AP Ethernet Mac Address,AP Location,AP Zone Name,RF Profile,Policy Tag,Site Tag,Application Telemetry,Replacement Serial Number,Replace Status,Compliance,Integrity Verification,EoX Status,Health Score
"DP-Physics,Edge-Node",001-m01-a-1.net.uwa.edu.au,10.88.24.58,Switches and Hubs,Global/CRAWLEY/001/Mezzanine,Reachable,Supported,74:ad:98:60:e2:00,C9300L-24P-4X,FOC2529LJP2,122 days 6 hrs ,29 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",101-303-a-1.net.uwa.edu.au,10.88.24.36,Switches and Hubs,Global/CRAWLEY/101/Third Floor,Reachable,Supported,5c:5a:c7:f6:08:80,C9300L-24P-4X,FOC2326L05H,85 days 6 hrs ,about 6 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Success,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",101-g11a-a-1.net.uwa.edu.au,10.88.24.34,Switches and Hubs,Global/CRAWLEY/101/Ground Floor,Reachable,Supported,80:24:8f:87:25:00,C9300L-48P-4X,FOC2542YPWU,122 days 6 hrs ,about 6 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Success,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",102-142-a-1.net.uwa.edu.au,10.88.24.49,Switches and Hubs,Global/CRAWLEY/102/First Floor,Reachable,Supported,3c:8b:7f:fa:b5:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-24P-4X","FOC2629YKD1, FOC2629YNHR, FOC2629YNG0, FOC2529LH7S",122 days 6 hrs ,5 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",102-b02a-a-1.net.uwa.edu.au,10.88.24.48,Switches and Hubs,Global/CRAWLEY/102/Basement 1,Reachable,Supported,88:fc:5d:5f:20:80,C9300L-48P-4X,FOC2629YRP5,122 days 6 hrs ,18 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",102-b14-a-1.net.uwa.edu.au,10.88.24.47,Switches and Hubs,Global/CRAWLEY/102/Basement 1,Reachable,Supported,44:88:16:0e:77:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FOC2629YRAJ, FOC2629YNH4, FOC2629YQN3, FOC2629YSJ8, FVH2812L2WS",122 days 6 hrs ,6 minutes,24:00:00,Managed (Syncing...),ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"Aggregation Switch,DP-Physics",102-b14-g-1.net.uwa.edu.au,10.88.24.45,Switches and Hubs,Global/CRAWLEY/102/Basement 1,Reachable,Supported,c0:f8:7f:70:9d:40,C9500-24Y4C,FDO26161SJF,122 days 6 hrs ,about 6 hours,24:00:00,Managed,DISTRIBUTION,Cisco Catalyst 9500 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Not Provisioned,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",103-g47-a-1.net.uwa.edu.au,10.88.24.12,Switches and Hubs,Global/CRAWLEY/103/Ground,Reachable,Supported,ac:bc:d9:03:27:80,C9300L-24P-4X,FOC2604YHNN,122 days 6 hrs ,about 5 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Success,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",103-g62-a-1.net.uwa.edu.au,10.88.24.10,Switches and Hubs,Global/CRAWLEY/103/Ground,Reachable,Supported,80:24:8f:82:b9:80,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FOC2542YFSU, FOC2604YKAW, FOC2604YKB9, FOC2542YKXG",122 days 6 hrs ,7 minutes,24:00:00,Managed (Syncing...),ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Success,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",104-160-a-1.net.uwa.edu.au,10.88.24.107,Switches and Hubs,Global/CRAWLEY/104/First Floor,Reachable,Supported,44:88:16:0e:eb:00,"C9300L-48P-4X, C9300L-48P-4X","FOC2629YS2X, FOC2629YQUB",122 days 1 hr ,6 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",104-b15-a-1.net.uwa.edu.au,10.88.24.106,Switches and Hubs,Global/CRAWLEY/104/Basement,Reachable,Supported,3c:8b:7f:f8:af:80,"C9300L-48P-4X, C9300L-48P-4X, C9300L-24P-4X","FOC2629YJVP, FOC2629YQHU, FOC2617Z3RV",122 days 1 hr ,11 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"Aggregation Switch,DP-Physics",104-b15-g-1.net.uwa.edu.au,10.88.24.104,Switches and Hubs,Global/CRAWLEY/104/Basement,Reachable,Supported,48:2e:72:13:df:60,C9500-24Y4C,FDO26161SP8,122 days 1 hr ,about 6 hours,24:00:00,Managed,DISTRIBUTION,Cisco Catalyst 9500 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Not Provisioned,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",106-158a-a-1.net.uwa.edu.au,10.88.24.78,Switches and Hubs,Global/CRAWLEY/106/First Floor,Reachable,Supported,88:fc:5d:83:11:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FOC2629YRZT, FOC2629YRZY, FOC2629YND1, FOC2629YNHV",122 days 6 hrs ,16 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,2 alerts,8
"DP-Physics,Edge-Node",106-158a-a-2.net.uwa.edu.au,10.88.24.93,Switches and Hubs,Global/CRAWLEY/106/First Floor,Reachable,Supported,44:88:16:0e:db:80,"C9300L-48P-4X, C9300L-48P-4X","FOC2629YS00, FVH2812L2VH",122 days 6 hrs ,about 6 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",106-301-a-1.net.uwa.edu.au,10.88.24.76,Switches and Hubs,Global/CRAWLEY/106/Third Floor,Reachable,Supported,44:88:16:0e:7e:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-24P-4X, C9300L-24P-4X","FOC2629YP2Y, FOC2630Y5V0, FOC2629YNH9, FOC2617ZAFN, FOC2618Y090",122 days 6 hrs ,about 1 hour,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,1
"DP-Physics,Edge-Node",106-301-a-2.net.uwa.edu.au,10.88.24.77,Switches and Hubs,Global/CRAWLEY/106/Third Floor,Reachable,Supported,ac:bc:d9:04:25:80,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-24P-4X, C9300L-48P-4X","FOC2604YJX6, FOC2629YLT6, FOC2542YLF4, FOC2617Z9NM, FOC2629YRCU",122 days 6 hrs ,3 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"Aggregation Switch,DP-Physics",106-301-g-1.net.uwa.edu.au,10.88.24.74,Switches and Hubs,Global/CRAWLEY/106/Third Floor,Reachable,Supported,c0:f8:7f:70:69:60,C9500-24Y4C,FDO26161SL0,122 days 6 hrs ,about 6 hours,24:00:00,Managed,DISTRIBUTION,Cisco Catalyst 9500 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Not Provisioned,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",108-g03-a-1.net.uwa.edu.au,10.88.24.56,Switches and Hubs,Global/CRAWLEY/108/Ground Floor,Reachable,Supported,44:88:16:0c:a6:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FOC2629YRFU, FOC2542YFMV, FOC2542Y3SE, FOC2542YKRP",122 days 6 hrs ,11 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,2 alerts,10
"DP-Physics,Edge-Node",131-g16c-a-1.net.uwa.edu.au,10.88.24.33,Switches and Hubs,Global/CRAWLEY/131/Ground Floor,Reachable,Supported,80:24:8f:86:b5:00,"C9300L-48P-4X, C9300L-48P-4X","FOC2542YKYB, FOC2542YPBR",122 days 6 hrs ,18 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Success,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
Edge-Node,139-193-a-1.net.uwa.edu.au,10.88.24.138,Switches and Hubs,Global/CRAWLEY/139/First Floor,Reachable,Supported,c4:ab:4d:2f:88:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FVH2834L9F5, FVH2835L3L7, FVH2832L5A8",18 days 6 hrs ,about 1 hour,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
Edge-Node,139-193-a-2.net.uwa.edu.au,10.88.24.139,Switches and Hubs,Global/CRAWLEY/139/First Floor,Reachable,Supported,c4:ab:4d:47:a3:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FVH2835L3HC, FVH2832L4XU, FVH2835L3H1",18 days 6 hrs ,6 minutes,24:00:00,Managed (Syncing...),ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",139-211-a-1.net.uwa.edu.au,10.88.24.124,Switches and Hubs,Global/CRAWLEY/139/Second Floor,Reachable,Supported,4c:ec:0f:b9:a1:80,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300LM-48U-4Y","FOC2716YT8Z, FOC2716YV69, FOC2716YUZ7, FOC2716YV85, FOC2716YV72, FOC2716YUW4, FOC2716YV44, FVH2805L23R",48 days 38 mins ,about 6 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",139-211-a-2.net.uwa.edu.au,10.88.24.125,Switches and Hubs,Global/CRAWLEY/139/Second Floor,Reachable,Supported,4c:ec:0f:ac:94:80,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FOC2716YV33, FOC2716YSZ3, FOC2716YUVE, FOC2716YUZA, FOC2716YV7D",48 days 54 mins ,1 minute,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",139-218c-a-1.net.uwa.edu.au,10.88.24.136,Switches and Hubs,Global/CRAWLEY/139/Second Floor,Reachable,Supported,2c:01:b5:0c:d0:00,"C9300-48UXM, C9300-48UXM, C9300-48UN, C9300-48UXM","FOC2251X0A0, FOC2249Q0YQ, FOC2330X0VN, FCW2251D0EB",31 days 22 mins ,16 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,2 alerts,8
"DP-Physics,Edge-Node",139-322-a-1.net.uwa.edu.au,10.88.24.137,Switches and Hubs,Global/CRAWLEY/139/Third Floor,Reachable,Supported,d4:ad:71:30:15:80,"C9300-48UXM, C9300-48UN, C9300-48UN","FCW2244G008, FCW2424D0UR, FCW2330D0SB",24 days 5 hrs ,8 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,2 alerts,10
"DP-Physics,Edge-Node",139-406-a-1.net.uwa.edu.au,10.88.24.129,Switches and Hubs,Global/CRAWLEY/139/Fourth Floor,Reachable,Supported,4c:ec:0f:b9:bd:00,C9300L-48P-4X,FOC2716YUT8,122 days 6 hrs ,about 6 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",139-g08-a-1.net.uwa.edu.au,10.88.24.126,Switches and Hubs,Global/CRAWLEY/139/Ground Floor,Reachable,Supported,24:6c:84:0d:b9:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FOC2716YU3U, FOC2716YV0F, FOC2716YVBN, FOC2716YT4M, FOC2716Y8N7",32 days 6 hrs ,about 6 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,[object Object],cat9k_iosxe.17.09.05.SPA.bin,[object Object],17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,NON_COMPLIANT,PASSED,3 alerts,8
"DP-Physics,Edge-Node",139-g08-a-2.net.uwa.edu.au,10.88.24.127,Switches and Hubs,Global/CRAWLEY/139/Ground Floor,Reachable,Supported,4c:ec:0f:c7:2e:00,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300LM-48U-4Y","FOC2716YV2J, FOC2716YUV3, FOC2716YV3Y, FOC2714Z7GH, FOC2716YVBF, FOC2716YVE1, FOC2716YVEK, FVH2805L23N",32 days 6 hrs ,3 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"Aggregation Switch,DP-Physics",139-g08-g-1.net.uwa.edu.au,10.88.24.122,Switches and Hubs,Global/CRAWLEY/139/Ground Floor,Reachable,Supported,24:d5:e4:79:aa:20,C9500-24Y4C,FDO275105KA,32 days 6 hrs ,about 6 hours,24:00:00,Managed,DISTRIBUTION,Cisco Catalyst 9500 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Not Provisioned,,,COMPLIANT,PASSED,1 alert,10
Extended Edge-Node,139-g51-e-1.net.uwa.edu.au,10.88.191.253,Switches and Hubs,Global/CRAWLEY/139/Ground Floor,Reachable,Supported,78:bc:1a:c9:b2:80,C9200-48P,JAD2318096Z,32 days 6 hrs ,43 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9200 Series Switches,Unsupported,8,,cat9k_lite_iosxe.17.09.04a.SPA.bin,,17.9.4a,Distribution Pending,OUTDATED,Success,Success,Not Applied,a day ago,,,,,,,,,,,Not Provisioned,,,NON_COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",142-g07a-a-1.net.uwa.edu.au,10.88.24.111,Switches and Hubs,Global/CRAWLEY/142/Ground Floor,Reachable,Supported,44:ae:25:28:00:00,"C9300L-48P-4X, C9300L-48P-4X","FOC2452LPH1, FOC2629YQNC",122 days 6 hrs ,about 2 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",142-g07a-a-2.net.uwa.edu.au,10.88.24.103,Switches and Hubs,Global/CRAWLEY/142/Ground Floor,Reachable,Supported,c0:f8:7f:51:83:00,C9300L-24P-4X,FOC2618YGY6,122 days 6 hrs ,about 5 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"Aggregation Switch,DP-Physics",142-g07a-g-1.net.uwa.edu.au,10.88.24.99,Switches and Hubs,Global/CRAWLEY/142/Ground Floor,Reachable,Supported,48:2e:72:13:cc:00,C9500-24Y4C,FDO26161SN2,122 days 6 hrs ,about 6 hours,24:00:00,Managed,DISTRIBUTION,Cisco Catalyst 9500 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Not Provisioned,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",142-g15a-a-1.net.uwa.edu.au,10.88.24.102,Switches and Hubs,Global/CRAWLEY/142/Ground Floor,Reachable,Supported,48:2e:72:49:1e:80,C9300L-24P-4X,FOC2617ZADE,122 days 6 hrs ,about 6 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",143-g37-a-1.net.uwa.edu.au,10.88.24.8,Switches and Hubs,Global/CRAWLEY/143/Ground Floor,Reachable,Supported,80:24:8f:86:b6:00,"C9300L-48P-4X, C9300L-24P-4X","FOC2542YKX3, FOC2529LJRR",122 days 6 hrs ,about 2 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Success,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Physics,Edge-Node",144-201-a-1.net.uwa.edu.au,10.88.24.91,Switches and Hubs,Global/CRAWLEY/144/Second Floor,Reachable,Supported,3c:26:e4:05:c6:00,C9300L-48P-4X,FOC2629YQK4,122 days 6 hrs ,about 6 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Physics,Edge-Node",190-b30-a-1.net.uwa.edu.au,10.88.24.60,Switches and Hubs,Global/CRAWLEY/190/Basement,Reachable,Supported,3c:26:e4:55:06:80,"C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X, C9300L-48P-4X","FOC2630YY7X, FOC2630YYED, FOC2630YY81, FOC2629YP3A, FOC2631Y094, FOC2631Y08H, FOC2629YNFD, FOC2629YRLE",122 days 6 hrs ,7 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Science,Edge-Node",210-g88-a-1.net.uwa.edu.au,10.88.40.24,Switches and Hubs,Global/CRAWLEY/210/Ground Floor,Reachable,Supported,80:24:8f:a9:87:80,"C9300L-48P-4X, C9300L-24P-4X","FOC2542YPFR, FOC2617ZBZ8",122 days 5 hrs ,2 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Success,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"DP-Science,Edge-Node",211-1100-a-1.net.uwa.edu.au,10.88.40.52,Switches and Hubs,Global/CRAWLEY/211/First Floor,Reachable,Supported,88:fc:5d:5f:37:00,"C9300L-48P-4X, C9300L-48P-4X","FOC2629YQNH, FOC2629YR7H",91 days 7 hrs ,about 4 hours,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,8
"Aggregation Switch,DP-Science",211-1100-g-1.net.uwa.edu.au,10.88.40.48,Switches and Hubs,Global/CRAWLEY/211/First Floor,Reachable,Supported,c0:f8:7f:70:83:a0,C9500-24Y4C,FDO26161SN7,91 days 7 hrs ,about 6 hours,24:00:00,Managed,DISTRIBUTION,Cisco Catalyst 9500 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Not Provisioned,,,COMPLIANT,PASSED,1 alert,10
"DP-Science,Edge-Node",211-1113-a-1.net.uwa.edu.au,10.88.40.53,Switches and Hubs,Global/CRAWLEY/211/First Floor,Reachable,Supported,3c:26:e4:06:0f:80,"C9300L-48P-4X, C9300L-48P-4X","FOC2629YQK1, FOC2629YQNP",122 days 5 hrs ,20 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Science,Edge-Node",211-2100-a-1.net.uwa.edu.au,10.88.40.54,Switches and Hubs,Global/CRAWLEY/211/Second Floor,Reachable,Supported,44:88:16:0e:bb:80,"C9300L-48P-4X, C9300L-48P-4X","FOC2629YRL2, FOC2629YQJC",91 days 7 hrs ,11 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
"DP-Science,Edge-Node",211-2113-a-1.net.uwa.edu.au,10.88.40.55,Switches and Hubs,Global/CRAWLEY/211/Second Floor,Reachable,Supported,5c:31:92:8b:22:80,"C9300L-48P-4X, C9300L-48P-4X","FOC2629Y5JP, FOC2629YMS9",122 days 5 hrs ,23 minutes,24:00:00,Managed,ACCESS,Cisco Catalyst 9300 Series Switches,Unsupported,3,,cat9k_iosxe.17.09.05.SPA.bin,,17.9.5,Device Uptodate,UPTODATE,Success,Success,Not Applied,a day ago,,,,,,,,,,,Enabled,,,COMPLIANT,PASSED,1 alert,10
